,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,two_year_recid,is_male,is_female,Other,African-American,Caucasian,Hispanic,Native American,Asian
6065,Male,33,Other,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,1,0,0,0,0,0
6066,Male,40,Caucasian,0,7,0,0,4,0,0,7,Medium,7,Medium,0,1,0,0,0,1,0,0,0
6067,Male,33,African-American,0,2,0,0,3,0,0,2,Low,1,Low,0,1,0,0,1,0,0,0,0
6068,Male,26,Caucasian,0,6,0,0,0,1,1,6,Medium,4,Low,1,1,0,0,0,1,0,0,0
6069,Male,32,Caucasian,0,9,1,0,15,1,0,9,High,9,High,1,1,0,0,0,1,0,0,0
6070,Male,28,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
6071,Male,45,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6072,Male,30,Caucasian,0,9,0,0,0,1,0,9,High,3,Low,1,1,0,0,0,1,0,0,0
6073,Female,57,Caucasian,0,2,0,0,4,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
6074,Male,26,African-American,0,7,0,0,3,1,1,7,Medium,9,High,1,1,0,0,1,0,0,0,0
6075,Male,35,African-American,0,8,0,0,1,0,0,8,High,4,Low,0,1,0,0,1,0,0,0,0
6076,Male,54,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6077,Female,29,African-American,0,5,0,0,0,0,0,5,Medium,4,Low,0,0,1,0,1,0,0,0,0
6078,Female,40,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
6079,Male,28,Caucasian,0,2,0,0,1,1,0,2,Low,3,Low,1,1,0,0,0,1,0,0,0
6080,Female,25,African-American,0,2,0,1,0,0,0,2,Low,2,Low,0,0,1,0,1,0,0,0,0
6081,Male,44,African-American,0,6,0,0,3,0,0,6,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6082,Male,48,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6083,Female,59,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6084,Male,23,Caucasian,0,4,0,1,4,1,0,4,Low,4,Low,1,1,0,0,0,1,0,0,0
6085,Male,29,African-American,0,2,0,0,0,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
6086,Male,56,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6087,Female,27,African-American,0,3,0,0,0,0,0,3,Low,3,Low,0,0,1,0,1,0,0,0,0
6088,Female,29,Caucasian,0,7,0,0,0,0,0,7,Medium,3,Low,0,0,1,0,0,1,0,0,0
6089,Female,34,Caucasian,0,4,0,0,4,0,0,4,Low,2,Low,0,0,1,0,0,1,0,0,0
6090,Female,22,African-American,0,7,0,0,0,0,0,7,Medium,6,Medium,0,0,1,0,1,0,0,0,0
6091,Male,40,Caucasian,0,1,0,0,5,1,0,1,Low,2,Low,1,1,0,0,0,1,0,0,0
6092,Male,31,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6093,Male,47,African-American,0,2,0,0,3,0,0,2,Low,1,Low,0,1,0,0,1,0,0,0,0
6094,Male,24,African-American,0,7,0,0,8,1,0,7,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6095,Female,20,Caucasian,0,4,0,0,1,0,0,4,Low,6,Medium,0,0,1,0,0,1,0,0,0
6096,Male,39,African-American,0,9,0,0,4,0,0,9,High,5,Medium,0,1,0,0,1,0,0,0,0
6097,Male,29,African-American,0,6,0,0,10,1,0,6,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6098,Male,30,Hispanic,0,2,0,0,2,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
6099,Female,26,African-American,0,9,0,0,4,1,0,9,High,7,Medium,1,0,1,0,1,0,0,0,0
6100,Male,61,African-American,0,8,0,0,2,0,0,8,High,10,High,0,1,0,0,1,0,0,0,0
6101,Male,37,Hispanic,0,4,0,0,3,0,0,4,Low,3,Low,0,1,0,0,0,0,1,0,0
6102,Male,38,Other,0,1,0,0,1,1,1,1,Low,1,Low,1,1,0,1,0,0,0,0,0
6103,Male,24,Caucasian,0,5,0,0,2,1,0,5,Medium,3,Low,1,1,0,0,0,1,0,0,0
6104,Male,30,African-American,0,9,0,0,0,0,0,9,High,7,Medium,0,1,0,0,1,0,0,0,0
6105,Male,20,African-American,0,5,0,1,0,1,0,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6106,Male,56,African-American,0,9,0,0,22,1,0,9,High,5,Medium,1,1,0,0,1,0,0,0,0
6107,Female,50,Caucasian,0,3,0,0,3,1,0,3,Low,1,Low,1,0,1,0,0,1,0,0,0
6108,Male,47,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
6109,Male,56,Caucasian,0,1,0,0,5,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6110,Female,58,Hispanic,0,5,0,0,1,0,0,5,Medium,3,Low,0,0,1,0,0,0,1,0,0
6111,Male,30,African-American,0,6,0,0,10,1,0,6,Medium,4,Low,1,1,0,0,1,0,0,0,0
6112,Male,28,African-American,0,6,0,0,12,1,1,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
6113,Male,59,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6114,Male,20,African-American,1,10,0,0,1,1,0,10,High,10,High,1,1,0,0,1,0,0,0,0
6115,Male,23,Caucasian,0,9,1,0,4,1,1,9,High,9,High,1,1,0,0,0,1,0,0,0
6116,Female,28,Caucasian,0,6,0,0,2,1,0,6,Medium,2,Low,1,0,1,0,0,1,0,0,0
6117,Male,50,Hispanic,0,9,0,0,3,1,0,9,High,4,Low,1,1,0,0,0,0,1,0,0
6118,Male,35,Caucasian,0,5,0,0,3,1,0,5,Medium,4,Low,1,1,0,0,0,1,0,0,0
6119,Male,22,African-American,0,9,0,0,1,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
6120,Female,41,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,0,1,0,0
6121,Male,22,African-American,0,7,0,0,0,0,0,7,Medium,7,Medium,0,1,0,0,1,0,0,0,0
6122,Male,46,African-American,0,6,0,0,3,1,0,6,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6123,Male,61,African-American,0,2,0,0,8,1,0,2,Low,1,Low,1,1,0,0,1,0,0,0,0
6124,Male,26,African-American,0,4,0,0,5,0,0,4,Low,5,Medium,0,1,0,0,1,0,0,0,0
6125,Male,44,Caucasian,0,5,0,0,1,0,0,5,Medium,2,Low,0,1,0,0,0,1,0,0,0
6126,Female,34,African-American,0,1,0,0,0,1,1,1,Low,1,Low,1,0,1,0,1,0,0,0,0
6127,Male,29,Caucasian,0,2,0,0,1,1,0,2,Low,2,Low,1,1,0,0,0,1,0,0,0
6128,Male,20,Hispanic,0,10,0,0,1,1,0,10,High,8,High,1,1,0,0,0,0,1,0,0
6129,Male,29,African-American,0,9,0,0,8,0,0,9,High,4,Low,0,1,0,0,1,0,0,0,0
6130,Male,48,African-American,0,4,0,0,5,1,0,4,Low,3,Low,1,1,0,0,1,0,0,0,0
6131,Female,31,African-American,0,6,0,0,0,0,0,6,Medium,4,Low,0,0,1,0,1,0,0,0,0
6132,Male,21,Caucasian,0,6,0,0,2,0,0,6,Medium,5,Medium,0,1,0,0,0,1,0,0,0
6133,Male,34,Caucasian,0,5,0,0,4,0,0,5,Medium,6,Medium,0,1,0,0,0,1,0,0,0
6134,Male,54,African-American,0,6,0,0,21,0,0,6,Medium,1,Low,0,1,0,0,1,0,0,0,0
6135,Male,20,Caucasian,0,10,4,0,4,0,0,10,High,10,High,0,1,0,0,0,1,0,0,0
6136,Male,31,Caucasian,0,3,0,0,1,1,1,3,Low,3,Low,1,1,0,0,0,1,0,0,0
6137,Male,22,Caucasian,0,4,0,0,0,0,0,4,Low,5,Medium,0,1,0,0,0,1,0,0,0
6138,Male,36,African-American,0,4,0,0,6,0,0,4,Low,1,Low,0,1,0,0,1,0,0,0,0
6139,Male,34,African-American,3,7,1,0,9,1,0,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6140,Male,36,Caucasian,0,1,0,0,3,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
6141,Male,32,African-American,0,8,0,0,3,1,0,8,High,3,Low,1,1,0,0,1,0,0,0,0
6142,Male,50,African-American,0,8,0,0,15,0,0,8,High,4,Low,0,1,0,0,1,0,0,0,0
6143,Male,47,Native American,4,10,0,0,22,1,0,10,High,5,Medium,1,1,0,0,0,0,0,1,0
6144,Female,49,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,1,0,0,0,0,0
6145,Female,25,African-American,0,9,0,0,7,1,0,9,High,10,High,1,0,1,0,1,0,0,0,0
6146,Male,31,African-American,0,4,0,0,1,0,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
6147,Male,49,African-American,0,3,0,0,10,1,0,3,Low,2,Low,1,1,0,0,1,0,0,0,0
6148,Male,21,African-American,1,9,0,1,2,0,0,9,High,9,High,0,1,0,0,1,0,0,0,0
6149,Female,26,African-American,0,7,0,0,5,1,0,7,Medium,5,Medium,1,0,1,0,1,0,0,0,0
6150,Male,29,Other,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,1,0,0,0,0,0
6151,Male,61,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6152,Female,25,Caucasian,0,9,0,0,2,1,1,9,High,7,Medium,1,0,1,0,0,1,0,0,0
6153,Female,26,Other,0,2,0,0,1,0,0,2,Low,2,Low,0,0,1,1,0,0,0,0,0
6154,Male,38,Caucasian,0,4,0,0,5,0,0,4,Low,1,Low,0,1,0,0,0,1,0,0,0
6155,Male,35,Caucasian,0,1,0,0,2,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
6156,Male,50,African-American,0,5,0,0,10,0,0,5,Medium,2,Low,0,1,0,0,1,0,0,0,0
6157,Male,55,Other,0,1,0,0,8,1,0,1,Low,1,Low,1,1,0,1,0,0,0,0,0
6158,Male,32,African-American,0,4,0,0,4,1,0,4,Low,2,Low,1,1,0,0,1,0,0,0,0
6159,Male,29,Caucasian,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
6160,Male,46,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6161,Male,53,Caucasian,0,5,0,0,1,1,1,5,Medium,5,Medium,0,1,0,0,0,1,0,0,0
6162,Female,27,Caucasian,0,5,0,0,1,1,1,5,Medium,5,Medium,1,0,1,0,0,1,0,0,0
6163,Male,29,Caucasian,0,8,0,0,4,0,0,8,High,7,Medium,0,1,0,0,0,1,0,0,0
6164,Male,26,Other,0,1,0,0,0,1,0,1,Low,2,Low,1,1,0,1,0,0,0,0,0
6165,Male,23,African-American,0,2,0,0,3,1,0,2,Low,3,Low,1,1,0,0,1,0,0,0,0
6166,Male,43,Hispanic,0,3,0,0,3,1,0,3,Low,2,Low,1,1,0,0,0,0,1,0,0
6167,Male,24,Caucasian,0,2,0,0,1,1,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
6168,Male,33,African-American,0,10,0,0,18,1,0,10,High,9,High,1,1,0,0,1,0,0,0,0
6169,Male,32,African-American,0,6,0,0,1,1,0,6,Medium,3,Low,1,1,0,0,1,0,0,0,0
6170,Female,38,African-American,0,10,0,0,7,1,0,10,High,9,High,1,0,1,0,1,0,0,0,0
6171,Male,40,African-American,0,7,0,0,20,0,0,7,Medium,4,Low,0,1,0,0,1,0,0,0,0
6172,Female,55,Other,0,1,0,0,5,1,0,1,Low,1,Low,1,0,1,1,0,0,0,0,0
6173,Female,36,African-American,0,1,0,0,1,0,0,1,Low,2,Low,0,0,1,0,1,0,0,0,0
6174,Male,34,African-American,0,9,0,0,16,1,0,9,High,2,Low,1,1,0,0,1,0,0,0,0
6175,Male,41,Caucasian,0,2,0,0,1,1,0,2,Low,1,Low,1,1,0,0,0,1,0,0,0
6176,Male,57,Caucasian,0,1,0,0,7,1,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6177,Male,26,African-American,0,5,0,0,1,1,0,5,Medium,4,Low,0,1,0,0,1,0,0,0,0
6178,Male,39,Caucasian,0,6,0,0,2,1,0,6,Medium,3,Low,1,1,0,0,0,1,0,0,0
6179,Male,45,African-American,0,3,0,0,0,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
6180,Male,26,African-American,0,3,0,1,2,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
6181,Female,48,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6182,Male,52,Caucasian,0,2,0,0,7,0,0,2,Low,2,Low,0,1,0,0,0,1,0,0,0
6183,Male,22,Hispanic,0,3,0,0,2,1,0,3,Low,5,Medium,1,1,0,0,0,0,1,0,0
6184,Female,43,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
6185,Male,35,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6186,Male,24,Caucasian,0,5,0,0,3,0,0,5,Medium,4,Low,0,1,0,0,0,1,0,0,0
6187,Male,27,African-American,0,7,0,0,11,1,0,7,Medium,5,Medium,1,1,0,0,1,0,0,0,0
6188,Male,23,Hispanic,0,9,1,0,2,0,0,9,High,7,Medium,0,1,0,0,0,0,1,0,0
6189,Male,56,African-American,0,7,0,0,28,0,0,7,Medium,4,Low,0,1,0,0,1,0,0,0,0
6190,Male,28,African-American,0,6,0,0,2,1,0,6,Medium,4,Low,1,1,0,0,1,0,0,0,0
6191,Male,21,African-American,0,5,0,0,0,0,0,5,Medium,6,Medium,0,1,0,0,1,0,0,0,0
6192,Male,33,African-American,0,9,0,0,5,1,0,9,High,3,Low,1,1,0,0,1,0,0,0,0
6193,Male,25,African-American,0,8,0,0,1,1,0,8,High,8,High,1,1,0,0,1,0,0,0,0
6194,Male,36,African-American,0,8,2,0,17,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
6195,Female,25,Caucasian,0,5,0,0,0,0,0,5,Medium,3,Low,0,0,1,0,0,1,0,0,0
6196,Male,31,Other,0,6,0,0,3,1,0,6,Medium,3,Low,0,1,0,1,0,0,0,0,0
6197,Male,46,Caucasian,0,5,0,0,0,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
6198,Female,24,African-American,0,7,0,0,0,0,0,7,Medium,4,Low,0,0,1,0,1,0,0,0,0
6199,Male,28,African-American,0,7,0,0,4,1,0,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6200,Male,28,African-American,0,7,0,1,12,1,0,7,Medium,3,Low,1,1,0,0,1,0,0,0,0
6201,Male,23,African-American,0,3,0,0,0,1,0,3,Low,5,Medium,1,1,0,0,1,0,0,0,0
6202,Male,24,Other,0,3,0,0,0,0,0,3,Low,4,Low,0,1,0,1,0,0,0,0,0
6203,Male,40,Hispanic,0,3,0,0,0,0,0,3,Low,3,Low,0,1,0,0,0,0,1,0,0
6204,Male,36,Hispanic,0,2,0,0,1,0,0,2,Low,1,Low,0,1,0,0,0,0,1,0,0
6205,Male,50,Caucasian,0,6,0,0,1,1,0,6,Medium,3,Low,1,1,0,0,0,1,0,0,0
6206,Male,33,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6207,Male,24,Caucasian,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
6208,Female,55,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
6209,Male,22,African-American,0,7,0,0,0,1,0,7,Medium,8,High,1,1,0,0,1,0,0,0,0
6210,Male,38,African-American,0,7,0,0,14,0,0,7,Medium,3,Low,0,1,0,0,1,0,0,0,0
6211,Male,31,African-American,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
6212,Female,30,African-American,0,2,0,0,3,0,0,2,Low,2,Low,0,0,1,0,1,0,0,0,0
6213,Male,52,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6214,Male,37,African-American,0,8,0,0,16,1,1,8,High,3,Low,1,1,0,0,1,0,0,0,0
6215,Female,41,Caucasian,0,2,0,0,1,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
6216,Male,20,African-American,0,5,0,0,0,1,1,5,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6217,Male,21,Caucasian,0,4,0,0,0,1,0,4,Low,7,Medium,1,1,0,0,0,1,0,0,0
6218,Male,22,Caucasian,0,5,0,0,1,0,0,5,Medium,5,Medium,0,1,0,0,0,1,0,0,0
6219,Male,38,African-American,0,6,0,0,7,0,0,6,Medium,8,High,0,1,0,0,1,0,0,0,0
6220,Male,31,African-American,0,5,0,0,0,0,0,5,Medium,2,Low,0,1,0,0,1,0,0,0,0
6221,Male,28,Caucasian,0,7,0,0,0,0,0,7,Medium,4,Low,0,1,0,0,0,1,0,0,0
6222,Male,21,Hispanic,0,7,1,0,2,1,1,7,Medium,8,High,1,1,0,0,0,0,1,0,0
6223,Male,39,African-American,0,8,0,0,1,0,0,8,High,4,Low,0,1,0,0,1,0,0,0,0
6224,Male,34,African-American,0,7,0,0,22,1,0,7,Medium,2,Low,1,1,0,0,1,0,0,0,0
6225,Male,32,Caucasian,0,2,1,0,2,0,0,2,Low,2,Low,0,1,0,0,0,1,0,0,0
6226,Male,45,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6227,Male,36,African-American,0,5,0,2,7,0,0,5,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6228,Male,24,African-American,0,9,0,0,0,1,0,9,High,6,Medium,1,1,0,0,1,0,0,0,0
6229,Male,27,African-American,0,7,0,0,9,1,1,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6230,Male,30,Hispanic,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,0,0,1,0,0
6231,Male,61,African-American,0,6,0,0,8,0,0,6,Medium,3,Low,0,1,0,0,1,0,0,0,0
6232,Male,43,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6233,Male,26,African-American,0,4,0,0,1,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
6234,Male,32,African-American,0,2,3,0,7,1,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
6235,Female,57,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6236,Female,40,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6237,Male,33,Caucasian,0,6,0,0,6,1,0,6,Medium,6,Medium,1,1,0,0,0,1,0,0,0
6238,Male,30,African-American,0,5,0,0,2,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
6239,Male,29,Caucasian,0,10,0,0,1,0,0,10,High,10,High,0,1,0,0,0,1,0,0,0
6240,Female,21,Caucasian,0,8,0,0,1,1,0,8,High,9,High,0,0,1,0,0,1,0,0,0
6241,Male,36,African-American,0,2,0,0,2,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
6242,Male,59,African-American,0,4,0,0,17,0,0,4,Low,4,Low,0,1,0,0,1,0,0,0,0
6243,Male,35,African-American,0,8,0,0,6,1,1,8,High,5,Medium,1,1,0,0,1,0,0,0,0
6244,Male,49,Hispanic,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,0,1,0,0
6245,Male,26,Hispanic,0,9,0,0,5,1,0,9,High,9,High,1,1,0,0,0,0,1,0,0
6246,Male,21,African-American,0,5,1,0,2,1,1,5,Medium,5,Medium,1,1,0,0,1,0,0,0,0
6247,Male,49,African-American,0,6,0,0,29,1,0,6,Medium,1,Low,1,1,0,0,1,0,0,0,0
6248,Male,23,Hispanic,0,10,0,0,1,0,0,10,High,9,High,0,1,0,0,0,0,1,0,0
6249,Female,37,African-American,0,8,0,0,23,1,0,8,High,4,Low,1,0,1,0,1,0,0,0,0
6250,Male,33,Hispanic,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,0,1,0,0
6251,Male,20,African-American,1,3,0,0,1,1,1,3,Low,6,Medium,1,1,0,0,1,0,0,0,0
6252,Male,28,Caucasian,0,10,0,0,1,0,0,10,High,10,High,0,1,0,0,0,1,0,0,0
6253,Male,29,African-American,0,2,0,0,3,1,0,2,Low,2,Low,1,1,0,0,1,0,0,0,0
6254,Male,25,African-American,0,5,0,1,1,1,0,5,Medium,4,Low,1,1,0,0,1,0,0,0,0
6255,Male,20,African-American,0,8,0,0,2,1,0,8,High,7,Medium,1,1,0,0,1,0,0,0,0
6256,Male,30,Caucasian,0,9,0,0,3,1,0,9,High,5,Medium,1,1,0,0,0,1,0,0,0
6257,Male,55,African-American,0,4,0,0,5,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
6258,Male,26,Caucasian,0,4,0,0,0,0,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
6259,Female,52,Caucasian,0,1,0,0,6,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6260,Male,52,African-American,0,8,0,0,16,1,1,8,High,5,Medium,1,1,0,0,1,0,0,0,0
6261,Male,27,Hispanic,0,7,0,0,1,1,0,7,Medium,4,Low,1,1,0,0,0,0,1,0,0
6262,Male,60,Caucasian,0,2,0,0,2,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6263,Male,44,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6264,Male,30,Hispanic,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
6265,Female,25,African-American,0,4,0,0,2,0,0,4,Low,4,Low,0,0,1,0,1,0,0,0,0
6266,Female,20,Caucasian,0,8,0,0,4,1,0,8,High,6,Medium,1,0,1,0,0,1,0,0,0
6267,Male,28,Caucasian,0,7,0,0,3,1,0,7,Medium,7,Medium,1,1,0,0,0,1,0,0,0
6268,Male,39,African-American,0,4,0,0,3,1,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
6269,Male,22,Caucasian,0,6,0,0,1,0,0,6,Medium,4,Low,0,1,0,0,0,1,0,0,0
6270,Male,24,Caucasian,0,8,0,0,1,1,0,8,High,5,Medium,1,1,0,0,0,1,0,0,0
6271,Female,28,African-American,0,3,0,0,0,0,0,3,Low,4,Low,0,0,1,0,1,0,0,0,0
6272,Male,35,African-American,0,6,0,0,10,1,0,6,Medium,1,Low,1,1,0,0,1,0,0,0,0
6273,Male,30,Caucasian,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
6274,Male,22,African-American,0,3,0,2,0,1,0,3,Low,5,Medium,1,1,0,0,1,0,0,0,0
6275,Male,39,African-American,0,5,0,0,9,0,0,5,Medium,1,Low,0,1,0,0,1,0,0,0,0
6276,Female,46,Other,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,1,0,0,0,0,0
6277,Male,47,Other,0,2,0,0,3,0,0,2,Low,1,Low,0,1,0,1,0,0,0,0,0
6278,Male,26,African-American,0,7,0,0,5,0,0,7,Medium,6,Medium,0,1,0,0,1,0,0,0,0
6279,Male,33,African-American,0,4,0,0,3,0,0,4,Low,4,Low,0,1,0,0,1,0,0,0,0
6280,Female,23,African-American,0,3,0,0,0,0,0,3,Low,4,Low,0,0,1,0,1,0,0,0,0
6281,Female,52,African-American,0,7,0,0,0,1,0,7,Medium,3,Low,1,0,1,0,1,0,0,0,0
6282,Female,22,African-American,0,5,0,5,0,1,0,5,Medium,5,Medium,1,0,1,0,1,0,0,0,0
6283,Male,54,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6284,Male,50,African-American,0,6,0,0,2,0,0,6,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6285,Male,20,African-American,0,5,0,4,2,1,0,5,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6286,Male,25,Caucasian,0,3,0,0,1,0,0,3,Low,5,Medium,0,1,0,0,0,1,0,0,0
6287,Female,46,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6288,Male,26,African-American,0,10,0,1,1,1,0,10,High,6,Medium,1,1,0,0,1,0,0,0,0
6289,Male,22,Caucasian,0,4,0,0,0,0,0,4,Low,5,Medium,0,1,0,0,0,1,0,0,0
6290,Male,38,Caucasian,1,4,0,0,10,1,1,4,Low,1,Low,1,1,0,0,0,1,0,0,0
6291,Female,36,Hispanic,0,1,0,0,9,1,0,1,Low,1,Low,1,0,1,0,0,0,1,0,0
6292,Female,34,African-American,0,2,0,0,5,1,0,2,Low,1,Low,1,0,1,0,1,0,0,0,0
6293,Male,18,African-American,5,5,0,2,4,1,1,5,Medium,9,High,1,1,0,0,1,0,0,0,0
6294,Female,26,Caucasian,0,6,0,0,3,1,0,6,Medium,4,Low,1,0,1,0,0,1,0,0,0
6295,Female,23,Caucasian,0,6,0,0,0,0,0,6,Medium,5,Medium,0,0,1,0,0,1,0,0,0
6296,Female,32,Hispanic,0,5,0,1,8,1,1,5,Medium,2,Low,1,0,1,0,0,0,1,0,0
6297,Male,44,Caucasian,0,1,0,0,1,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
6298,Male,53,Caucasian,0,4,0,0,9,1,0,4,Low,7,Medium,1,1,0,0,0,1,0,0,0
6299,Male,27,African-American,0,5,0,0,6,0,0,5,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6300,Male,27,African-American,0,4,0,0,4,1,0,4,Low,2,Low,1,1,0,0,1,0,0,0,0
6301,Male,25,Caucasian,0,6,0,0,2,1,0,6,Medium,7,Medium,0,1,0,0,0,1,0,0,0
6302,Male,48,Caucasian,0,6,0,0,18,1,0,6,Medium,1,Low,1,1,0,0,0,1,0,0,0
6303,Male,19,Caucasian,0,10,1,3,1,1,0,10,High,10,High,1,1,0,0,0,1,0,0,0
6304,Male,53,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6305,Male,39,African-American,0,3,0,0,0,0,0,3,Low,4,Low,0,1,0,0,1,0,0,0,0
6306,Male,37,Other,0,4,0,0,2,1,1,4,Low,3,Low,1,1,0,1,0,0,0,0,0
6307,Male,27,African-American,1,8,0,0,6,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
6308,Female,29,Caucasian,0,4,0,0,1,1,0,4,Low,2,Low,1,0,1,0,0,1,0,0,0
6309,Female,21,African-American,0,10,0,0,2,1,0,10,High,8,High,1,0,1,0,1,0,0,0,0
6310,Female,24,African-American,0,9,0,0,7,0,0,9,High,7,Medium,0,0,1,0,1,0,0,0,0
6311,Male,33,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6312,Female,24,Caucasian,0,4,0,4,1,0,0,4,Low,4,Low,0,0,1,0,0,1,0,0,0
6313,Male,46,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6314,Male,32,Hispanic,0,7,0,0,7,0,0,7,Medium,3,Low,0,1,0,0,0,0,1,0,0
6315,Male,24,Hispanic,0,3,0,0,2,0,0,3,Low,4,Low,0,1,0,0,0,0,1,0,0
